op_id,pdf_path,well_family,report_date,main_activity,sub_activity,state,primary_label,all_labels,remark_preview
637,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,ok,TRIP_IN,TRIP_IN|CASING,"MU BAKER 7"" CASING CUTTING BHA + 3 1/2"" HWDP. TIH WITH BHA ON 3 1/2"" DP. 36 STANDS DP IN HOLE - AT APPROX. 1200 M - AT REPORT TIME. n -- trip"
638,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,ok,TRIP_IN,TRIP_IN|BOP_OPERATION,CONTINUED RIH W/ CSG CUTTING ASSY. SPACED OUT WITH SWIVEL IN WELLHEAD RECORDED PRESSURE AND TORQUE READINGS. START CUT AT 2275M. n -- trip
639,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,ok,FLOW_CHECK,FLOW_CHECK,"CONT 7"" CSG CUT AND HAD 40 BAR PRESSURE DROP AND SLIGHT LOSS OF MUD. PULLED ABOVE CUT AND OBSERVED WELL IN 15 MIN. TRIP TANK GAINED 0,5 M3 WI n -- trip TH DECLINING RATE TO STEADY."
640,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,ok,TRIP_OUT,TRIP_OUT|BOP_OPERATION|FLOW_CHECK,"PUMPED SLUG AND POOH. FLOW CHECKED BELOW BOP, OK. n -- trip"
641,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,ok,OTHER,OTHER,"LAID DOWN 15 JT 3 1/2"" HWDP AND CSG CUTTER ASSY. n -- trip"
642,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,ok,MAKE_UP,MAKE_UP,MADE UP SPRING ACTUATED TOOL AND RETRIEVED WEAR BUSHING. n -- other
643,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,fail,TRIP_OUT,TRIP_OUT|TRIP_IN|MAKE_UP,"MADE UP FMC SPRING LOADED TOOL AND ATTEMPTED TO RETRIEVE SEAL ASSY WITH 15 TON DOWN WT AND 2700 DNM TORQUE. FLOW CHECKED AND PUMPED BT n -- cut M UP OVER CHOKE. POOH, DID NOT RETRIEVE SEAL ASSY. RIH A"
644,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_07.pdf,15_9_19,1997-11-07,plug abando,,fail,TRIP_OUT,TRIP_OUT|TRIP_IN|BOP_OPERATION,MADE UP RUBBER NOSE JET SUB AND RIH TO SEAL ASSY AND WASH WELLHEAD WITH 1500 L/MIN AND 103 BAR. POOH. n -- cut
645,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,fail,TRIP_OUT,TRIP_OUT|TRIP_IN,"RIH AND ATTEMPT TO ENGAGE SEAL ASSY, NO GO. POOH. abandon -- cut"
646,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,fail,OTHER,OTHER,MODEFIED SPRING LOADED TOOL BY REMOVING LATCH LUGS AND GRIND OFF 4 MM. REDRESSED SAME. abandon -- cut
647,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,TRIP_OUT,TRIP_OUT|TRIP_IN|BOP_OPERATION,"RIH AND ENGAGED SEAL ASSY. SET DOWN 5 TON, CLOSE L/ANNULAR FOR SUPPORT AND APPLIED 6000 DNM TORQUE, SET DOWN TO 14 TON DOWN WT AND PICKED abandon -- UP NO INDICATION OF OVER PULL. CHECKED FOR FLOW, OP"
648,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,STUCK_PIPE,STUCK_PIPE|FISHING|TRIP_IN,"MADE UP 7"" CSG SPEAR/PACKOFF ASSY AND RIH TO WELLHEAD. abandon -- cut"
649,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,FISHING,FISHING|FLOW_CHECK,"ENGAGED SPEAR IN 7"" CSG AND PULLED CSG FREE WITH 100 TON OVER PULL FLOW CHECKED WELL, WELL STATIC. abandon -- cut"
650,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,FISHING,FISHING|TRIP_OUT,"POOH WITH 7"" CSG. RELEASED CSG SPEAR AND RACKED BACK IN DERRICK. abandon -- cut"
651,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,RIG_UP,RIG_UP,"RIG UP 7"" CSG HANDLING EQUIPMENT. abandon -- cut"
652,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,TRIP_OUT,TRIP_OUT,"POOH AND LAID DOWN 179 JT 7"" CSG. abandon -- cut"
653,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,RIG_DOWN,RIG_DOWN,RIGGED DOWN CSG HANDLING EQUIPMENT AND CLEARED DRILLFLOOR. abandon -- cut
654,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,FISHING,FISHING,LAID DOWN CSG SPEAR ASSY. abandon -- cut
655,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_08.pdf,15_9_19,1997-11-08,plug,,ok,BOP_OPERATION,BOP_OPERATION|MAKE_UP,"MADE UP WEAR BUSHING RUNNING TOOL, SET 10 3/4"" WEAR BUSHING IN WELLHEAD. LAID DOWN RUNNING TOOL. abandon -- cut"
656,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_09.pdf,15_9_19,1997-11-09,plug abandon,trip,ok,EQUIPMENT_FAILURE,EQUIPMENT_FAILURE|TRIP_IN|CIRCULATE,"MADE UP MULESHOE ON 3 1/2"" DP AND RIH TO 2210M. BROKE CIRC AND GOT 12% GAS IN RETURN AT START OF CIRCULATION."
657,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_09.pdf,15_9_19,1997-11-09,plug abandon,trip,ok,BOP_OPERATION,BOP_OPERATION|FLOW_CHECK,"FLOW CHECKED WELL, STATIC CONDITION. START CIRC 10 MIN AND GOT 38% GAS IN RETURNS. CLOSE ANNULAR AND INVESTIGATED FROZEN DP PRE SSURE GAUGE ON CHOKE PANEL. STARTED TO CIRC BTMS UP WITH OPEN CHOKE."
658,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_09.pdf,15_9_19,1997-11-09,plug abandon,trip,ok,CIRCULATE,CIRCULATE,CONTINUED CIRCULATION THROUG OPEN CHOKE. GAS READING DECLINED TO 9% OPENED WELL AND CIRC LONG WAY UNTIL GAS STABILIZED AGAIN AT 9%.
659,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_11_09.pdf,15_9_19,1997-11-09,plug abandon,trip,ok,TRIP_IN,TRIP_IN|CEMENT,CONTINUED RIH TO 2425M. WASHED SECTION FROM 2205M TO 2275M PRIOR TO SET CMT PLUG.
