pdf_path,pdf_filename,well_family,rank,keyword,tfidf_score
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19_A_1997_08_07.pdf,15_9_19,9,surface took,0.179998
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19_A_1997_08_07.pdf,15_9_19,10,drag,0.176658
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,1,steer,0.22469
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,2,stabilizers,0.209792
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,3,boosted riser,0.180451
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,4,boosted,0.180451
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,5,flow check,0.170811
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,6,circ,0.158851
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,7,continue oriented,0.141505
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,8,stalling problems,0.141505
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,9,point circulated,0.141505
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19_A_1997_08_08.pdf,15_9_19,10,change rih,0.141505
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,1,signals,0.198017
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,2,rih btm,0.185555
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,3,btm,0.168465
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,4,mwd,0.167812
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,5,continue rih,0.16579
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,6,cut line,0.159759
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,7,got,0.139851
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,8,oriented,0.13804
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,9,flow check,0.136976
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19_A_1997_08_09.pdf,15_9_19,10,slip cut,0.131794
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,1,drill corepoint,0.278525
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,2,corepoint,0.268993
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,3,csg window,0.219309
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,4,samples,0.207693
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,5,flow check,0.19857
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,6,circ,0.184667
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,7,window,0.174199
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,8,wash btm,0.164501
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,9,continue change,0.164501
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19_A_1997_08_10.pdf,15_9_19,10,rih current,0.158872
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,1,geological samples,0.292172
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,2,geological,0.292172
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,3,boosted,0.272753
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,4,boosted riser,0.272753
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,5,circ,0.240868
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,6,samples,0.217869
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,7,circ clean,0.213793
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,8,break,0.183719
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,9,result,0.166656
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19_A_1997_08_11.pdf,15_9_19,10,check slug,0.166656
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,1,mwd rih,0.177964
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,2,circ,0.174396
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,3,yellow pod,0.174226
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,4,coring,0.174226
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,5,yellow,0.172495
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,6,pod,0.154373
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,7,btm,0.143915
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,8,mwd,0.141893
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,9,test shear,0.136624
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19_A_1997_08_12.pdf,15_9_19,10,geological,0.136624
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,1,culating,0.218275
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,2,wash ream,0.211956
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,3,coring,0.210988
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,4,core,0.202517
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,5,away,0.197902
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,6,cont rih,0.186946
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,7,corebarrel,0.180196
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,8,ream,0.177959
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,9,btm,0.174281
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19_A_1997_08_13.pdf,15_9_19,10,reaming,0.172002
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,1,core,0.238699
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,2,cut core,0.185609
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,3,core recovery,0.177688
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,4,recovery,0.170884
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,5,corebarrel,0.15852
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,6,csg window,0.156552
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,7,btm,0.153317
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,8,coring,0.149748
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,9,break,0.125021
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19_A_1997_08_14.pdf,15_9_19,10,window,0.124351
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,1,core,0.205811
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,2,corebarrel,0.203927
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,3,ulating conditioning,0.180121
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,4,ulating,0.17379
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,5,gas level,0.160281
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,6,coring,0.15493
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,7,cut core,0.15493
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,8,retrived,0.151717
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,9,core recovery,0.148318
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_15.pdf,15_9_19_A_1997_08_15.pdf,15_9_19,10,held safety,0.148318
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,1,core,0.237028
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,2,corebarrel,0.183583
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,3,retrieved core,0.179414
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,4,cut core,0.173424
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,5,declined,0.169828
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,6,circ btm,0.166023
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,7,core recovery,0.166023
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,8,gas,0.163662
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,9,recovery,0.159666
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_16.pdf,15_9_19_A_1997_08_16.pdf,15_9_19,10,max gas,0.156827
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,1,core,0.191866
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,2,circulated btm,0.188247
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,3,ning,0.171405
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,4,corebarrel,0.171405
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,5,btm clean,0.167512
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,6,clean coring,0.167512
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,7,coring gas,0.167512
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,8,gas max,0.162662
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,9,pooh retrieve,0.158562
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_17.pdf,15_9_19_A_1997_08_17.pdf,15_9_19,10,core rih,0.15501
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,1,core,0.215524
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,2,recovered core,0.196925
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,3,corebarrel,0.19529
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,4,core recovery,0.192513
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,5,recovery,0.185141
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,6,circulating conditioning,0.167846
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,7,checked csg,0.167846
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,8,cut core,0.162242
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,9,rih cut,0.16063
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_18.pdf,15_9_19_A_1997_08_18.pdf,15_9_19,10,core pooh,0.146831
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,1,core,0.222822
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,2,cutted,0.201432
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,3,cutted core,0.201432
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,4,corebarrel rih,0.180019
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,5,reamed tight,0.162731
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,6,corebarrel,0.1606
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,7,btm,0.125318
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,8,corehead innerbarrel,0.118969
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,9,frequently,0.118969
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_19.pdf,15_9_19_A_1997_08_19.pdf,15_9_19,10,innerbarrel serviced,0.118969
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,1,actuator,0.173175
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,2,core,0.158997
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,3,core recovery,0.158579
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,4,recovery,0.152506
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,5,pod,0.146772
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,6,corebarrel,0.141472
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,7,pooh core,0.139716
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,8,test plug,0.136829
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,9,yellow pod,0.133644
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_20.pdf,15_9_19_A_1997_08_20.pdf,15_9_19,10,yellow,0.132316
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,1,mwd,0.199507
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,2,lever,0.192098
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,3,min changed,0.192098
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,4,assemble,0.192098
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,5,bank,0.192098
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,6,new mwd,0.185524
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,7,rih current,0.185524
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,8,intervall,0.185524
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,9,formation circ,0.185524
C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_21.pdf,15_9_19_A_1997_08_21.pdf,15_9_19,10,mwd bit,0.180153
