op_id,well_family,pdf_path,report_date,start_time,end_depth_md,main_activity,sub_activity,state,severity_score,severity_contributors,remark
9474,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2010_09_15.pdf,2010-09-15,04:00,2970.0,workover,wire line,ok,10,WELL_CONTROL(+10),"Choked back and shut in well on PWV. SIWHP 93,9 bar, DHP 293,5 bar, DHT 105,7 deg C."
1195,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_12.pdf,1998-01-12,14:00,210.0,interruption --,,fail,10,EQUIPMENT_FAILURE(+4)|REPAIR(+1)|state:fail(+5),"INVESTIGATED HYDRAULIC LEAK ON TOP DRIVE. DURING INSPECTION FOUND FOUR BROKEN BOLTS ON TOP DRIVE MOTOR TRUNNION, MAIN ELECTRIC MOTOR L maintain OOSE, LUBE OIL PUMP LOOSE, AIR DISTRIBUTION MANIFOLD LOOSE, AND SEVERAL BROKEN FITTINGS. BEGAN REPAIRING SAME."
949,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1997_12_15.pdf,1997-12-15,02:00,2167.0,interruption,,fail,10,EQUIPMENT_FAILURE(+4)|REPAIR(+1)|state:fail(+5),"SLACKED-OFF ON LANDING STRING TO 2167 M; HAD SCR FAILURE FOR TDS, DRAWWORKS , & MUD PUMPS. ELECTRICIAN HAD TO TROUBLESHOOT PROBLEM: FOUND -- maintain BURNED ""MAIN CHANGE-OVER SWITCH"" - REPLACED SAME."
8907,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_17.pdf,2008-06-17,04:00,600.0,drilling,casing,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),"Continued RIH with 7"" liner from 553 to 600m. Filled every 5'th jnt. Trip time 82 m/hour. Simultaneously continued investigating the leakage. Found Overshot Pa cker leaking fluid and Koomy unit level dropped."
8609,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_05_30.pdf,2008-05-30,13:15,310.0,drilling,casing,ok,10,WELL_CONTROL(+10),Observed gain in trip tank and flow up RTTS running string. Installed kick valve on string. Shut in well and monitored pressures. No increase in pressure observed. Total gain in trip tank was 420 ltrs.
675,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_10.pdf,1997-11-10,22:00,0.0,drilling,trip,ok,10,WELL_CONTROL(+10),"PICKED UP 8 1/2"" KICK OFF BHA; AKO MACH 1 XL WITH 1,2 DEGR SETTING. TESTED MOTOR, OK. MADE UP MWD GR/RES/DIR AND LOAD TO OL."
1338,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_26.pdf,1998-01-26,18:00,1465.0,plug aban,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),"OPENED UPPER ANNULAR & STARTED CIRCULATING BOTTOMS-UP; SPEAR Ø 162 M & CASING CUT Ø 1465 M. STOPPED CIRCULATING WATER BASE MUD Ø 1920 HRS. BE don -- cut CAUSE LOST 3,5 M3 MUD FROM LEAK IN SLIP JOINT. NOTE: MUD WEIGHT IN = 1,38 SG; MUD WEIGHT OUT = 1,33 SG."
9160,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_29.pdf,2008-06-29,06:00,0.0,drilling,bo,ok,10,WELL_CONTROL(+10),Removed scaffloding on weather deck. Removed split hatches in weather deck. Removed masterbushing. Confirmed well F-4 shut in with no pressure. Picked up riser and drained out se p/wellhead awater inside. equipment
7454,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2009_03_15.pdf,2009-03-15,19:15,485.0,workover,,ok,10,WELL_CONTROL(+10),"Changed out MEG tanks and re-filled MEG on cmt unit. -- wire lin e Meanwhile held tool box talk prior to equalizing and opening DHSV. Performed well control exercise with Seawell, Schlumberger and Mærsk crew."
7464,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2009_03_16.pdf,2009-03-16,07:30,0.0,workover,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),Broke lubricator at in-situ sub and LD combination toolstring. Found centered circular impression on lead impression block confirms that part of running tool for TCP gun hanger was lost in h -- rig up/ ole and is sitting at the top of the TCP gun hanger. down
7521,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2010_09_22.pdf,2010-09-22,17:30,3080.0,workover,wire line,ok,10,WELL_CONTROL(+10),"Ran PLT shut in passes from 3250 to 3080 m at speed 10/ 20/ 30/ 40 m/min. Up / Down. Took stationary readings at 3080, 3250, 3200 and 3155 m. Pulled up a nd placed PLT at 3080 m."
9192,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,2008-07-01,10:30,0.0,completion,,ok,10,WELL_CONTROL(+10),Attached hydrualic control hoses from well control panel to DHSV exit block and HMV actuator. Made up WD chemical injection manifold on wellhead. Re-arranged WD test pump and hoo -- bop/wellh ked up to checmical injection mainfold. Opened KWV and HMV from local control panel. ead equipm ent Meanwhile prepared for running WL.
9185,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_07_01.pdf,2008-07-01,01:00,0.0,completion,,ok,10,WELL_CONTROL(+10),Made up bolts on graylock clamp with Hy-torq kit. Attmepted to fit support bracket shoe/clamp - observed to narrow angle/gap between support bracket and shoe/clamp. Discussed situatio -- bop/wellh n- decided to continue operation as modification of the shoe/clamp would be needed. Suspended flowline in 2 ea 5 MT slings/chainhoists. Removed tugger from flowline. Removed kill line ead equipm on F-12 and moved to F-14. Flushed packer fluid from cement unit and displaced line to drillwater. Pulled hydraulic line from well control panel to XMT deck. Installed hatches and cover. ent Meanwhile serviced TDS and drawworks.
9352,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2009_03_10.pdf,2009-03-10,03:30,0.0,workover,,ok,10,WELL_CONTROL(+10),"Made up quick union between WL riser and lubricator. Lined up to pump from cement unit. Filled lubricator with MEG. Pressure tested WL rig up to 30/200 bar 5/10 min - ok. Bled off pressur -- rig up/ e to cement unit and inflow tested check valve in bleed off line to 200 bar differential - ok. Meanwhile held wellcontrol drill/brief and toolbox talk prior to RIH. Bled off pressure to 20 bar to clos down ed drain. Closed KWV. Opened HMV, pressure above DHSV 0,5 bar. Opened KVW."
9356,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2009_03_10.pdf,2009-03-10,07:00,500.0,workover,,ok,10,WELL_CONTROL(+10),Performed toolbox talk/handover meeting. Conducted well control drill. -- wire lin e
7480,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2009_03_17.pdf,2009-03-17,12:15,2929.0,workover,wait,ok,10,WELL_CONTROL(+10),Shut in well. Recorded SIWHP was 117 bar.
9417,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2009_03_13.pdf,2009-03-13,19:30,0.0,workover,ri,ok,10,WELL_CONTROL(+10),"Waited on Mærsk Production to shut in well and inflow test HMV to 119-5 bar/10 min and DHSV to 119-5 bar/30 min. Had 0.7 bar drop/10 min on HMV and 0.3 bar drop/30 min on D g up/down HSV. Bled off pressure to 0 bar above DHSV. Isolated HMV. Confirmed valve status and handed over well to drilling at midnight. Meanwhile cleaned in moonpool area and injected slop. Held tool box meeting for RD lubricator, LD toolstring and performe dual lift of WL riser. Sorted out problem with exhaust fum es on drillfloor."
1184,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_BT2_1998_01_11.pdf,1998-01-11,02:30,4094.0,formation evaluation,,ok,10,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|text:overpull(+3),"POOH. 20-30 TONS MAXIMUM OVERPULL ABOVE NORMAL DRAG. AFTER SETTING BACK STAND AT 4075M HOLE WAS TIGHT - 60 TONS OVERPULL. P/U -- trip STAND, M/U TOP DRIVE, BROKE CIRCULATION AND WASHED AND REAMED TO 4094M. AFTER BREAKING AND LAYING OUT SINGLE PIPE WAS FOUND TO BE TO B E STUCK AT 4094M."
8879,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_15.pdf,2008-06-15,20:15,3536.0,drilling,trip,ok,10,WELL_CONTROL(+10),"Held tool box talk and started POOH with 8½"" drilling BHA wet 5 std. from 3750m to 3536m. Held kick drill. Trip time in open hole 142 m/hours"
5874,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_T2_2013_05_09.pdf,2013-05-09,17:45,4407.0,drilling,trip,ok,10,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|text:overpull(+3),"Pulled out of hole with 8 1/2"" bottom hole assembly from 4562m MD to 4467m MD. Took 5MT overpull at 4467m MD. Attempted to pass restriction several times with maximum 30MT - no go. Attempted to run in hole with 8 1/2"" bottom hole assembly with up to 40 MT - no go. Established circulation with 1300 lpm and 54 bar, no losses. Attempted to establish rotatio n - no go. Applied full string weight, and established rotation. Reamed stand down from 4467m MD to 4482m MD. Attempted to ream stand up several times - no go. Stalled out at 4467m MD. Stopped rotation and circulation and attempted to pull 8 1/2"" bottom hole assembly out of hole from 4467m MD - no go. Established rotation with 50 rpm. Got passed restriction. Pulled / reamed out of hole with 8 1/2"" bottom hole assembly from 4467m MD to 4407m MD with 1400 lpm, 31 bar, 50 rpm and 16-30 kNm. Observed tight spots at 4468m and 4460m."
1937,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_01_04.pdf,1993-01-04,08:00,3141.0,interruption,,fail,10,EQUIPMENT_FAILURE(+4)|REPAIR(+1)|state:fail(+5),ATTEMPTED TO GET SURVEY NEG. MWD TOOL FAILURE. -- repair
2456,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_ST2_1993_03_23.pdf,1993-03-23,11:30,1000.0,drilling,circulatin,fail,10,EQUIPMENT_FAILURE(+4)|REPAIR(+1)|state:fail(+5),"RIH WITH CCL/JUNK BASKET/ GAUGERING, EXPERIENCED TOOL FAILURE AT 1000M. POOH AND ATTEMPTED TO LOCATE AND REPAIR FAILURE. RIGGED DOWN AT g conditioning LAS WIRELINE."
5496,15_9_F_11,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_11_T2_2013_03_26.pdf,2013-03-26,00:00,438.0,interrupti,,ok,10,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|text:overpull(+3),"Prepared POOH from bottom at 453 m. Installed grease pump in crown block. Oriented 26"" steering BHA. Displaced well to 1.35 sg KCl mud, 1100 - 3100 l/min, 8 - 70 bar. Confirmed barrier on -- rep ed off rig floor and cantelever. POOH from 454 m, recorded overpull of 30 tons. Broke circulation 650 l/min, 10 bar, 40 RPM, 15 kNm. POOH up through tight spot from 454 to 438 m. Stand of air 5 1/2"" DP mistakenly released from elevators while still connected in rotary."
8610,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_05_30.pdf,2008-05-30,14:30,292.0,drilling,casing,ok,10,WELL_CONTROL(+10),"Opened auto choke and observed no gain in TT through mud gas separator. Opened kick valve and observed no flow. POOH with running tool on 5 1/2"" DP from 310 m to 29 2 m. Could not rack back 5 1/2"" DP due to lower arm on FWD PRS not working."
685,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_11.pdf,1997-11-11,19:00,2243.0,drilling,drill,ok,10,WELL_CONTROL(+10),TIME DRILLED IN ORIENTED MODE TO KICK OFF WELL FROM 2231M TO 2243M. HELD TOOLFACE AT 90 DEGR LEFT. 60-70% CMT IN CUTTINGS AT 2243M.
8535,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_05_25.pdf,2008-05-25,04:30,133.0,drilling,trip,ok,10,FISHING(+6)|text:fishing(+4),"BO stand to pick out gyro string. Found gyro tool to be 1 m below connection. MU dedicated fishing tool on tugger and removed tool string out of HWDP. Managed to get gyro data from 2655,9 m to mudline. Meanwhile flow checked well. Ok."
8769,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,2008-06-09,17:30,140.0,drilling --,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),Released the spear and POOH with same. Broke off TDS and racked back spear in derrick. casing
8774,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_09.pdf,2008-06-09,21:45,140.0,drilling --,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),"Picked up spear assy and broke/laid out same, racked 5½"" HWDP in derrick. casing"
765,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_24.pdf,1997-11-24,13:30,2025.0,interruption -,,fail,10,EQUIPMENT_FAILURE(+4)|WAIT(+1)|state:fail(+5),CIRCULATED AND CONDITIONED MUD. POOH TO 2096M. CIRCULATED BOTTOMS UP AT 2000 LPM MAX. MAX GAS 8.8% BOTTOMS UP FROM WELLHEAD. GAS STABILIZED - waiting on AT 2%. POOH. BROKE OUT EDPHOT AND REMADE EDPHOT STAND AND RACKED IN DERRICK. weather
7826,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_22.pdf,2016-08-22,07:30,0.0,plug aban,,ok,10,WELL_CONTROL(+10),"Carried out weekly HSE drill, table top exercise regarding volumetric well control don -- oth er"
7887,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_24.pdf,2016-08-24,05:30,0.0,plug aband,,ok,10,FISHING(+6)|text:fishing(+4),P/U and M/U fishing BHA (run#21) on -- other
8731,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,2008-06-07,09:00,0.0,drilling --,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),Released Spear and POOH to surface. Broke off TDS and racked stand back. casing
7902,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_24.pdf,2016-08-24,15:45,0.0,plug aband,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),"Broke-out TDS and POOH w/ spear BHA. Observed fish on spear. Released spear and L/D fish, R/B spear on -- trip"
730,15_9_19,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_B_1997_11_17.pdf,1997-11-17,09:00,1905.0,interruption,,fail,10,EQUIPMENT_FAILURE(+4)|REPAIR(+1)|state:fail(+5),RIG REPAIR: REMOVED DAMAGED HEAD AND CYLINDER ON UPPER RACKING ARM. DISMANTLED TELESCOPE CYLINDER ON STANDLIFT ARM AND MOUNTED SAME ON U -- maintain PPER RACKING ARM. REPAIRED URA HEAD AND FINGER AND FABRICATED NEW PROTECTION BUMPER FOR FINGER AND ARM TILT. CHANGED BROKEN SAFETY SHEAR PI NS FOR RACKING ARM. OBSERVED WELL ON TRIP TANK.
8733,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_06_07.pdf,2008-06-07,10:15,0.0,drilling --,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),Broke off and laid out Spear. casing
8309,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2008_05_11.pdf,2008-05-11,04:45,0.0,drilling,bop/w,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),"POOH with jet sub / 18 3/4"" test plug from 170 m MD to surface. Broke out and laid down 18 3/4"" test plug and jet sub. Broke out and laid down 10 3/4"" Itco spear while tracing extensi ellhead equipm on for link tilt. ent"
7816,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_21.pdf,2016-08-21,22:30,0.0,plug abandon,,ok,10,EQUIPMENT_FAILURE(+4)|FISHING(+6),"RIH with 5,5in HWDP to fish BHA, from surface to 113m. M/U TDS to 5,5in DP and tagged top of fish at 138,5m. Rotate to screw into the fish, string stalled out at 6kNm -- other"
7746,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_20.pdf,2016-08-20,00:30,2962.0,plug abandon,,ok,10,WELL_CONTROL(+10),"Continued RIH with 5,5in DP from 2521m to 2962m restricted due to back flow. -- cement plug Performed D1 kick drill"
7955,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2016_08_26.pdf,2016-08-26,18:00,54.0,plug abandon,cut,ok,10,WELL_CONTROL(+10),POOH w/ EZSV running tool/cutter BHA (run#27) from 873m to 54m. Pulling wet using mud backet. Meanwhile carried out kick drill
7172,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2008_01_13.pdf,2008-01-13,09:00,2175.0,completion,circulati,ok,10,WELL_CONTROL(+10),Removed PS-30 automatic slips and inserted masterbushing. Conducted kick drill. Secured well prior to ESD testing. ng conditioning
7090,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2008_01_04.pdf,2008-01-04,21:45,425.0,completion,circulating c,ok,10,WELL_CONTROL(+10),Made up kick joint with FOSV and tested same - ok. onditioning
7088,15_9_F_12,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_12_2008_01_04.pdf,2008-01-04,17:30,0.0,completion,circulating c,ok,10,WELL_CONTROL(+10),Cleared rigfloor. Prepared well control equipment. onditioning
3662,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_06_03.pdf,2009-06-03,13:30,5215.0,drilling --,,ok,10,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|text:overpull(+3),"POOH with 8 1/2"" drilling BHA on 5 1/2"" DP from 5320 m to 5215 m MD. Parameters : Flow 2200 lpm / SPP 230-240 bar. Took >20 MT overpull at 5215 m MD. Attempted to rotate to move pi drill pe down - negative. Worked string free by comming down with 60 MT downweight and applying 33 kNm - pipe free. Standpipe pressure stable around 235 bar. Washed and reamed upwards 2200 lpm / 20 RPM, took 20-25 MT overpull and string stalled out. Worked string free by setting down full string weight. Washed and reamed through tight area with 2200 lpm / 60-120 RPM."
10836,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_11_30.pdf,2008-11-30,22:00,2648.0,plug abandon,other,ok,10,WELL_CONTROL(+10),"Shut in well on UPR pipe ram. Monitored pressure build up on choke. No pressure build up seen. Heavy rain, rain water into well 6 l/min."
10853,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_12_02.pdf,2008-12-02,13:15,2034.0,plug abandon,circu,ok,10,WELL_CONTROL(+10),Racked back one stand. Conducted kick drill 50 sec. lating conditioning
8217,15_9_F_14,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_14_2007_12_09.pdf,2007-12-09,08:00,717.0,drilling,dri,ok,10,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|text:overpull(+3),"ll POOH with 26"" drilling BHA from 1072 m MD to 717 m MD. Tight spots when POOH: 807-800 m: 10-15 MT overpull 770-764 m: 13-16 MT overpull 758-754 m: 10-14 MT overpull 725-720 m: 16-21 MT overpull Encountered leak on PS21 slips."
3078,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_23.pdf,2009-04-23,01:45,1360.0,drilling,casing,ok,10,TIGHT_HOLE(+3)|EQUIPMENT_FAILURE(+4)|text:overpull(+3),"Bit stalled out at 35 kNm at 1360,6 m MD. Released torque in string. Worked string free with 20 MT overpull - string free with no excessive drag. Reamed tight area."
10467,15_9_F_15,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_15_2008_09_23.pdf,2008-09-23,11:30,212.0,drilling,other,ok,10,WELL_CONTROL(+10),Conducted kick drill. Installed TIW. Meanwhile troubleshot ZMS / control system.
2888,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_10.pdf,2009-04-10,18:00,202.0,drilling,casing,ok,10,WELL_CONTROL(+10),"Waited on cement to set up. At 22:00, checked inclinometer x/y readings 0,2/0,12. Weight in block 97 MT. Issued notice for shut in of adjacent wells at 23:30."
2874,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_10.pdf,2009-04-10,06:00,45.0,interruption,waiting,ok,10,WELL_CONTROL(+10),Waited on weather. Issued notice to shut in adjacent wells at 06:45. Meanwhile removed end stops on HTS. Made up aluminium inner string on HTS. on weather
2954,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_16.pdf,2009-04-16,05:30,146.0,drilling,trip,ok,10,WELL_CONTROL(+10),"POOH with 26"" drilling BHA from 250 m to 146 m MD. Removed PS-21 slips and installed master bushing. Confirmed adjacent wells shut in at 05:45."
3340,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_05_11.pdf,2009-05-11,21:30,192.0,drilling,trip,ok,10,WELL_CONTROL(+10),Removed PS-21 slips and installed master bushing. Performed kick drill with involved personnel.
3002,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_19.pdf,2009-04-19,04:15,1389.0,drilling,casin,ok,10,WELL_CONTROL(+10),"Lined up to cement unit. Bled back to cement unit, in total 2,3 m3 before backflow stopped. Issued instruction to shut in adjacent wells at 04:40. g"
3004,15_9_F_10,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_F_10_2009_04_19.pdf,2009-04-19,06:00,1389.0,drilling,casin,ok,10,WELL_CONTROL(+10),Mounted tension cylinders on Centralizer deck. ROV brought WH cap to seabed. Verified adjacent wells shut in at 06:30. g
