op_id,pdf_path,well_family,report_date,entity_text,entity_label,entity_value,entity_unit,char_start,char_end
79,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,"2,25 MT",MEASUREMENT,2.25,MT,47,54
80,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,DRILLING BHA,EQUIPMENT,DRILLING BHA,,44,56
80,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,MWD,EQUIPMENT,MWD,,70,73
81,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,2160M,DEPTH,2160,m,7,12
81,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,2500 LPM,MEASUREMENT,2500,LPM,36,44
82,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,"8 1/2""",BIT_SIZE,8.5,"""",21,27
82,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_04.pdf,15_9_19,1997-08-04,2970 M,DEPTH,2970,m,45,51
83,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,"8 1/2""",BIT_SIZE,8.5,"""",21,27
83,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,2970 M,DEPTH,2970,m,38,44
83,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,3052 M,DEPTH,3052,m,47,53
84,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,"8 1/2""",BIT_SIZE,8.5,"""",8,14
84,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,3057 M,DEPTH,3057,m,32,38
85,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,SHAKERS,EQUIPMENT,SHAKERS,,81,88
86,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,2707 M,DEPTH,2707,m,19,25
88,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,BHA,EQUIPMENT,BHA,,23,26
89,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,10 M,DEPTH,10,m,16,20
89,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,CASING,EQUIPMENT,CASING,,27,33
89,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,2000 LPM,MEASUREMENT,2000,LPM,67,75
91,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,DRILLING BHA,EQUIPMENT,DRILLING BHA,,31,43
91,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_05.pdf,15_9_19,1997-08-05,1270 M,DEPTH,1270,m,78,84
92,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,2135 M,DEPTH,2135,m,20,26
93,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,1985 LPM,MEASUREMENT,1985,LPM,34,42
93,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,196 BAR,MEASUREMENT,196,BAR,44,51
93,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,65 DEG,MEASUREMENT,65,DEG,70,76
93,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,CASING,EQUIPMENT,CASING,,98,104
94,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,3057 M,DEPTH,3057,m,20,26
95,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,"8 1/2""",BIT_SIZE,8.5,"""",152,158
96,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,"8 1/2""",BIT_SIZE,8.5,"""",8,14
96,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_06.pdf,15_9_19,1997-08-06,3369 M,DEPTH,3369,m,32,38
97,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,"8 1/2""",BIT_SIZE,8.5,"""",8,14
97,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,3379 M,DEPTH,3379,m,32,38
98,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,SHAKERS,EQUIPMENT,SHAKERS,,17,24
98,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,CHOKE,EQUIPMENT,CHOKE,,94,99
98,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,2500 LPM,MEASUREMENT,2500,LPM,124,132
98,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,SHAKERS,EQUIPMENT,SHAKERS,,218,225
99,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,"8 1/2""",BIT_SIZE,8.5,"""",8,14
99,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,3390 M,DEPTH,3390,m,32,38
100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,8 1/2'',BIT_SIZE,8.5,"""",8,15
100,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,3494 M,DEPTH,3494,m,33,39
101,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,SHAKERS,EQUIPMENT,SHAKERS,,17,24
102,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,8 1/2'',BIT_SIZE,8.5,"""",8,15
102,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_07.pdf,15_9_19,1997-08-07,3550 M,DEPTH,3550,m,33,39
103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,8 1/2'',BIT_SIZE,8.5,"""",8,15
103,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,3552 M,DEPTH,3552,m,33,39
104,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,SHAKERS,EQUIPMENT,SHAKERS,,17,24
104,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,SHAKERS,EQUIPMENT,SHAKERS,,198,205
105,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,8 1/2'',BIT_SIZE,8.5,"""",8,15
105,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,3573 M,DEPTH,3573,m,33,39
106,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,"8 1/2""",BIT_SIZE,8.5,"""",8,14
106,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,3573M,DEPTH,3573,m,25,30
106,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,3632M,DEPTH,3632,m,34,39
107,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,"10,47 IN",BIT_SIZE,10.47,"""",45,53
108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,BHA,EQUIPMENT,BHA,,86,89
108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,BOP,EQUIPMENT,BOP,,98,101
108,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_08.pdf,15_9_19,1997-08-08,DC,EQUIPMENT,DC,,112,114
109,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,50,53
109,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,1040M,DEPTH,1040,m,82,87
110,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,DRILL PIPE,EQUIPMENT,DRILL PIPE,,5,15
110,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,25,28
110,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,55,58
110,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,68,71
111,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,2160M,DEPTH,2160,m,16,21
113,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,"33,5M",DEPTH,33.5,m,26,31
115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,3612M,DEPTH,3612,m,7,12
115,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,3632M,DEPTH,3632,m,36,41
116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,"8 1/2""",BIT_SIZE,8.5,"""",6,12
116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,3653M,DEPTH,3653,m,48,53
116,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,71,74
117,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,SHAKERS,EQUIPMENT,SHAKERS,,11,18
118,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,42,45
119,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,34,37
120,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,1220M,DEPTH,1220,m,34,39
121,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,1220M,DEPTH,1220,m,20,25
121,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,SHAKERS,EQUIPMENT,SHAKERS,,88,95
122,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,40,43
122,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_09.pdf,15_9_19,1997-08-09,MWD,EQUIPMENT,MWD,,70,73
123,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,MWD,EQUIPMENT,MWD,,16,19
124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,2160M,DEPTH,2160,m,21,26
124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,MWD,EQUIPMENT,MWD,,35,38
124,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,1000M,DEPTH,1000,m,45,50
126,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3085M,DEPTH,3085,m,31,36
127,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3640M,DEPTH,3640,m,17,22
127,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3653M,DEPTH,3653,m,39,44
128,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,"8 1/2""",BIT_SIZE,8.5,"""",8,14
128,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3673M,DEPTH,3673,m,32,37
128,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3670M,DEPTH,3670,m,73,78
128,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3673M,DEPTH,3673,m,81,86
130,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3673M,DEPTH,3673,m,24,29
130,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3724M,DEPTH,3724,m,32,37
130,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3717M,DEPTH,3717,m,53,58
132,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3724M,DEPTH,3724,m,24,29
132,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_10.pdf,15_9_19,1997-08-10,3752M,DEPTH,3752,m,32,37
133,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3783M,DEPTH,3783,m,28,33
134,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,"8 1/2""",BIT_SIZE,8.5,"""",8,14
134,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3783M,DEPTH,3783,m,25,30
134,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3799M,DEPTH,3799,m,33,38
134,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3799M,DEPTH,3799,m,62,67
136,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3799M,DEPTH,3799,m,24,29
136,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3810M,DEPTH,3810,m,32,37
138,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3810M,DEPTH,3810,m,24,29
138,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3820M,DEPTH,3820,m,32,37
140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3820M,DEPTH,3820,m,24,29
140,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_11.pdf,15_9_19,1997-08-11,3823M,DEPTH,3823,m,32,37
145,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,MWD,EQUIPMENT,MWD,,15,18
146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,BHA,EQUIPMENT,BHA,,11,14
146,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,BOP,EQUIPMENT,BOP,,21,24
147,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,BOP,EQUIPMENT,BOP,,5,8
148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,2004M,DEPTH,2004,m,31,36
148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,MWD,EQUIPMENT,MWD,,56,59
148,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,1000M,DEPTH,1000,m,63,68
150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,"8 1/2""",BIT_SIZE,8.5,"""",8,14
150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,3823M,DEPTH,3823,m,25,30
150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,3837M,DEPTH,3837,m,33,38
150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,MWD,EQUIPMENT,MWD,,40,43
150,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,3822M,DEPTH,3822,m,61,66
152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,2163M,DEPTH,2163,m,49,54
152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,BHA,EQUIPMENT,BHA,,64,67
152,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,BOP,EQUIPMENT,BOP,,74,77
153,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,MWD,EQUIPMENT,MWD,,29,32
154,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,27M,DEPTH,27,m,8,11
155,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_12.pdf,15_9_19,1997-08-12,BHA,EQUIPMENT,BHA,,27,30
156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,BHA,EQUIPMENT,BHA,,21,24
156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3212M,DEPTH,3212,m,123,128
156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3008M,DEPTH,3008,m,159,164
156,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3174M,DEPTH,3174,m,169,174
157,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,65M,DEPTH,65,m,121,124
158,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3287M,DEPTH,3287,m,35,40
158,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3303M,DEPTH,3303,m,87,92
159,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3820M,DEPTH,3820,m,37,42
159,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,BHA,EQUIPMENT,BHA,,59,62
160,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3820M,DEPTH,3820,m,22,27
161,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3820M,DEPTH,3820,m,40,45
161,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3837M,DEPTH,3837,m,48,53
162,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,14 BAR,MEASUREMENT,14,BAR,55,61
163,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_13.pdf,15_9_19,1997-08-13,3849M,DEPTH,3849,m,23,28
164,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,3854M,DEPTH,3854,m,31,36
165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,3269M,DEPTH,3269,m,66,71
165,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,1244M,DEPTH,1244,m,150,155
166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,400M,DEPTH,400,m,39,43
166,C:\Users\user\Downloads\eilink_ra_ds\eilink_ra_ds\data\raw_pdfs\15_9_19_A_1997_08_14.pdf,15_9_19,1997-08-14,BHA,EQUIPMENT,BHA,,107,110
